cpd11433_c	cpd11434_c	rxn05251_c
cpd02893_c	cpd02140_c	rxn02938_c
cpd11515_c	cpd11493_c	rxn05451_c
cpd11515_c	cpd11439_c	rxn05451_c
cpd11493_c	cpd11515_c	rxn05451_c
cpd11439_c	cpd11515_c	rxn05451_c
cpd03847_c	cpd01695_c	rxn05736_c
cpd00129_c	cpd02431_c	rxn00931_c
cpd02431_c	cpd00129_c	rxn00931_c
cpd00282_c	cpd00247_c	rxn08335_c
cpd00822_c	cpd00135_c	rxn05957_c
cpd00822_c	cpd00036_c	rxn05957_c
cpd00216_c	cpd08210_c	rxn01257_c
cpd08210_c	cpd00216_c	rxn01257_c
cpd15606_c	cpd00033_c	rxn12847_c
cpd15606_c	cpd00069_c	rxn12847_c
cpd00033_c	cpd15606_c	rxn12847_c
cpd00069_c	cpd15606_c	rxn12847_c
cpd11492_c	cpd11493_c	rxn05371_c
cpd11492_c	cpd11508_c	rxn05371_c
cpd11507_c	cpd11493_c	rxn05371_c
cpd11507_c	cpd11508_c	rxn05371_c
cpd11494_c	cpd11488_c	rxn05347_c
cpd11494_c	cpd11493_c	rxn05347_c
cpd11492_c	cpd11488_c	rxn05347_c
cpd11492_c	cpd11493_c	rxn05347_c
